word,score,softmax,sentiment
game,0.9253,"[0.0517, 0.9253, 0.023]",Neutral
store,0.9483,"[0.0352, 0.9483, 0.0165]",Neutral
motor,0.9452,"[0.0429, 0.9452, 0.0119]",Neutral
show,0.9219,"[0.057, 0.9219, 0.0211]",Neutral
special,0.931,"[0.0588, 0.931, 0.0101]",Neutral
terrified,0.9238,"[0.0432, 0.9238, 0.0329]",Neutral
pre,0.956,"[0.0348, 0.956, 0.0092]",Neutral
owned,0.9559,"[0.0313, 0.9559, 0.0129]",Neutral
deal,0.934,"[0.0497, 0.934, 0.0163]",Neutral
พิเศิษ,0.9456,"[0.0432, 0.9456, 0.0112]",Neutral
boom,0.9443,"[0.047, 0.9443, 0.0087]",Neutral
พุ่งทะยานสู่ความมันส์,0.848,"[0.1167, 0.848, 0.0353]",Neutral
ใจกลางกรุง,0.7115,"[0.2686, 0.7115, 0.0199]",Neutral
boombaybay,0.8999,"[0.0743, 0.8999, 0.0258]",Neutral
แอปคนไช้รถ,0.9489,"[0.0341, 0.9489, 0.017]",Neutral
ต้องมีติดเครื่อง,0.618,"[0.363, 0.618, 0.019]",Neutral
pea,0.9396,"[0.0464, 0.9396, 0.014]",Neutral
การสร้างและบริหารร้านกาแฟ,0.9563,"[0.0285, 0.9563, 0.0151]",Neutral
ครังแรกบน,0.893,"[0.0988, 0.893, 0.0081]",Neutral
steam,0.9488,"[0.0298, 0.9488, 0.0214]",Neutral
swiss,0.9229,"[0.0525, 0.9229, 0.0246]",Neutral
helldiers,0.8938,"[0.0766, 0.8938, 0.0296]",Neutral
เกม,0.9217,"[0.0601, 0.9217, 0.0182]",Neutral
ตะลุยฝงแมลงเอเลียน,0.905,"[0.0679, 0.905, 0.027]",Neutral
ลดเหลือ,0.8601,"[0.1294, 0.8601, 0.0105]",Neutral
บาท,0.9353,"[0.0502, 0.9353, 0.0145]",Neutral
steam,0.9488,"[0.0298, 0.9488, 0.0214]",Neutral
มีค,0.9145,"[0.0786, 0.9145, 0.0069]",Neutral
หลุดวันวาชจำหน่าย,0.9666,"[0.0206, 0.9666, 0.0128]",Neutral
best,0.7419,"[0.232, 0.7419, 0.0261]",Neutral
best,0.7419,"[0.232, 0.7419, 0.0261]",Neutral
express,0.9525,"[0.0349, 0.9525, 0.0126]",Neutral
สายเคินทางห้ามพลาด,0.6911,"[0.2832, 0.6911, 0.0257]",Neutral
ลดสูงสุด,0.8523,"[0.1353, 0.8523, 0.0124]",Neutral
showed,0.9262,"[0.0459, 0.9262, 0.0279]",Neutral
headphone,0.93,"[0.0422, 0.93, 0.0277]",Neutral
sale,0.9405,"[0.0425, 0.9405, 0.0171]",Neutral
ล่ามอนสเตอร์ธีมญี่ปูนp,0.9081,"[0.0649, 0.9081, 0.027]",Neutral
wild,0.9018,"[0.0657, 0.9018, 0.0325]",Neutral
heart,0.904,"[0.0785, 0.904, 0.0175]",Neutral
ลดราคาเหลือ,0.8164,"[0.1656, 0.8164, 0.018]",Neutral
บาท,0.9353,"[0.0502, 0.9353, 0.0145]",Neutral
zoochiosis,0.9218,"[0.0546, 0.9218, 0.0236]",Neutral
ครั้งแรกบน,0.8357,"[0.1463, 0.8357, 0.018]",Neutral
steam,0.9488,"[0.0298, 0.9488, 0.0214]",Neutral
รับบทคนดูแลสวนสัตว์กะดึก,0.9125,"[0.0424, 0.9125, 0.0452]",Neutral
ดูแล,0.9435,"[0.0405, 0.9435, 0.016]",Neutral
ให้อาหาร,0.9374,"[0.0465, 0.9374, 0.0161]",Neutral
และเอาตัวรอดจากสัตว์,0.9385,"[0.0361, 0.9385, 0.0253]",Neutral
ติดเชือกลายพันธ์ใน,0.9232,"[0.02, 0.9232, 0.0567]",Neutral
zoochosis,0.9333,"[0.044, 0.9333, 0.0227]",Neutral
สงสุด,0.5732,"[0.1192, 0.5732, 0.3077]",Neutral
รวมโปรเป๋าลากลดแรง,0.8599,"[0.1143, 0.8599, 0.0258]",Neutral
สงสุด,0.5732,"[0.1192, 0.5732, 0.3077]",Neutral
สงสุด,0.5732,"[0.1192, 0.5732, 0.3077]",Neutral
tourist,0.9499,"[0.0336, 0.9499, 0.0165]",Neutral
sleep,0.9103,"[0.0667, 0.9103, 0.0231]",Neutral
โปรตั๋วเครองบินไปจีน,0.9408,"[0.0524, 0.9408, 0.0068]",Neutral
กรุงเทพา,0.8828,"[0.1098, 0.8828, 0.0074]",Neutral
กรุงเทพา,0.8828,"[0.1098, 0.8828, 0.0074]",Neutral
tip,0.9433,"[0.0465, 0.9433, 0.0103]",Neutral
com,0.9611,"[0.0307, 0.9611, 0.0081]",Neutral
bore,0.9138,"[0.0635, 0.9138, 0.0227]",Neutral
bore,0.9138,"[0.0635, 0.9138, 0.0227]",Neutral
bore,0.9138,"[0.0635, 0.9138, 0.0227]",Neutral
rib,0.9043,"[0.0761, 0.9043, 0.0197]",Neutral
wiped,0.9041,"[0.0427, 0.9041, 0.0531]",Neutral
ตืมด่ากับเสียงสมอริง,0.6639,"[0.0803, 0.6639, 0.2558]",Neutral
คมชัดทุกมิติ,0.5603,"[0.5603, 0.3973, 0.0424]",Positive
union,0.9443,"[0.0427, 0.9443, 0.0129]",Neutral
coolpix,0.9223,"[0.0556, 0.9223, 0.0221]",Neutral
look,0.866,"[0.1059, 0.866, 0.0282]",Neutral
like,0.9088,"[0.0804, 0.9088, 0.0108]",Neutral
ไมค์,0.9387,"[0.0553, 0.9387, 0.006]",Neutral
rarer,0.925,"[0.0533, 0.925, 0.0217]",Neutral
seen,0.9254,"[0.0568, 0.9254, 0.0178]",Neutral
mind,0.929,"[0.0544, 0.929, 0.0165]",Neutral
top,0.9223,"[0.0629, 0.9223, 0.0148]",Neutral
whatkind,0.9003,"[0.0704, 0.9003, 0.0294]",Neutral
suitsyou,0.9004,"[0.0778, 0.9004, 0.0218]",Neutral
core,0.9406,"[0.0454, 0.9406, 0.014]",Neutral
gen,0.9645,"[0.0278, 0.9645, 0.0077]",Neutral
core,0.9406,"[0.0454, 0.9406, 0.014]",Neutral
thread,0.9406,"[0.0447, 0.9406, 0.0148]",Neutral
โปร,0.9466,"[0.0496, 0.9466, 0.0037]",Neutral
sad,0.6491,"[0.0361, 0.6491, 0.3148]",Neutral
จัดมาลดอีกรอบ,0.6512,"[0.3392, 0.6512, 0.0096]",Neutral
black,0.9186,"[0.0543, 0.9186, 0.0271]",Neutral
dog,0.9399,"[0.0425, 0.9399, 0.0176]",Neutral
advice,0.9633,"[0.0193, 0.9633, 0.0174]",Neutral
ซ้อป,0.9049,"[0.0899, 0.9049, 0.0052]",Neutral
notebook,0.9354,"[0.0485, 0.9354, 0.0161]",Neutral
desktop,0.9201,"[0.0463, 0.9201, 0.0336]",Neutral
card,0.9478,"[0.0354, 0.9478, 0.0169]",Neutral
holder,0.9437,"[0.0352, 0.9437, 0.0211]",Neutral
blaze,0.9202,"[0.0584, 0.9202, 0.0213]",Neutral
medial,0.925,"[0.0587, 0.925, 0.0164]",Neutral
ลดถึง,0.8408,"[0.1439, 0.8408, 0.0153]",Neutral
คัม,0.8299,"[0.1419, 0.8299, 0.0283]",Neutral
ครบเจบ,0.8147,"[0.1515, 0.8147, 0.0339]",Neutral
elson,0.9125,"[0.0678, 0.9125, 0.0197]",Neutral
hot,0.8602,"[0.119, 0.8602, 0.0208]",Neutral
ขนส่งทางเรือ,0.9418,"[0.0304, 0.9418, 0.0277]",Neutral
เกาหลี,0.9392,"[0.0443, 0.9392, 0.0165]",Neutral
ไทย,0.9622,"[0.0235, 0.9622, 0.0143]",Neutral
sale,0.9405,"[0.0425, 0.9405, 0.0171]",Neutral
sea,0.8905,"[0.0864, 0.8905, 0.0231]",Neutral
ขนส่งทางเรือ,0.9418,"[0.0304, 0.9418, 0.0277]",Neutral
เป็นครั่งแรกที่รอมาเนิ่นนาน,0.632,"[0.2976, 0.632, 0.0703]",Neutral
ทีคิอสิงทีเราต่องการ,0.8734,"[0.1156, 0.8734, 0.011]",Neutral
บนหน่าเว็บ,0.961,"[0.0256, 0.961, 0.0134]",Neutral
plantation,0.9603,"[0.0242, 0.9603, 0.0155]",Neutral
โผล่เกม,0.9316,"[0.0442, 0.9316, 0.0242]",Neutral
black,0.9186,"[0.0543, 0.9186, 0.0271]",Neutral
hath,0.9009,"[0.0721, 0.9009, 0.0271]",Neutral
wrong,0.8323,"[0.121, 0.8323, 0.0467]",Neutral
อาจมีภาษาไทย,0.9473,"[0.0256, 0.9473, 0.0271]",Neutral
like,0.9088,"[0.0804, 0.9088, 0.0108]",Neutral
วางดาวน์,0.9646,"[0.0319, 0.9646, 0.0036]",Neutral
บาท,0.9353,"[0.0502, 0.9353, 0.0145]",Neutral
ผ่อนนาน,0.725,"[0.1896, 0.725, 0.0853]",Neutral
เดือน,0.9313,"[0.0576, 0.9313, 0.0111]",Neutral
titles,0.9429,"[0.0413, 0.9429, 0.0157]",Neutral
cities,0.9524,"[0.0355, 0.9524, 0.0121]",Neutral
skyline,0.8898,"[0.0879, 0.8898, 0.0224]",Neutral
ลดราคาเหลือ,0.8164,"[0.1656, 0.8164, 0.018]",Neutral
บาท,0.9353,"[0.0502, 0.9353, 0.0145]",Neutral
steam,0.9488,"[0.0298, 0.9488, 0.0214]",Neutral
ช้อปกัน,0.5507,"[0.4443, 0.5507, 0.005]",Neutral
โหด,0.6524,"[0.0674, 0.6524, 0.2802]",Neutral
เหมือนโกรธเมีย,0.7955,"[0.0754, 0.7955, 0.1291]",Neutral
ทลาย,0.9411,"[0.0436, 0.9411, 0.0153]",Neutral
จืวด,0.8169,"[0.1734, 0.8169, 0.0097]",Neutral
เว็บพนันเงินหมนเวียนพันล้านเดือน,0.842,"[0.0223, 0.842, 0.1357]",Neutral
onto,0.8769,"[0.1058, 0.8769, 0.0172]",Neutral
อุ้นเปืน,0.8099,"[0.1757, 0.8099, 0.0144]",Neutral
atawan,0.9032,"[0.0809, 0.9032, 0.0159]",Neutral
xkengharit,0.9362,"[0.0514, 0.9362, 0.0124]",Neutral
สาทร,0.9154,"[0.0735, 0.9154, 0.0112]",Neutral
motor,0.9452,"[0.0429, 0.9452, 0.0119]",Neutral
ลดพิเศษ,0.8886,"[0.1012, 0.8886, 0.0101]",Neutral
ราคา,0.9304,"[0.0644, 0.9304, 0.0052]",Neutral
พิเศษทุกรุน,0.9179,"[0.077, 0.9179, 0.0051]",Neutral
ต้อนรับทรุษฮัน,0.8613,"[0.1229, 0.8613, 0.0158]",Neutral
ลุ้นรับ,0.8606,"[0.1314, 0.8606, 0.0081]",Neutral
บาท,0.9353,"[0.0502, 0.9353, 0.0145]",Neutral
สอบถามทักแชท,0.9455,"[0.0502, 0.9455, 0.0042]",Neutral
multiverse,0.9528,"[0.0348, 0.9528, 0.0124]",Neutral
data,0.9451,"[0.036, 0.9451, 0.0189]",Neutral
visualization,0.9637,"[0.0245, 0.9637, 0.0118]",Neutral
data,0.9451,"[0.036, 0.9451, 0.0189]",Neutral
visualization,0.9637,"[0.0245, 0.9637, 0.0118]",Neutral
programming,0.9442,"[0.0396, 0.9442, 0.0161]",Neutral
สร้างแอปก่าเว็บไซต์,0.8609,"[0.1054, 0.8609, 0.0337]",Neutral
พัฒบาแพลตฟอร์ม,0.966,"[0.0225, 0.966, 0.0114]",Neutral
future,0.9325,"[0.0482, 0.9325, 0.0192]",Neutral
trial,0.9465,"[0.0395, 0.9465, 0.014]",Neutral
shanghai,0.8842,"[0.0969, 0.8842, 0.019]",Neutral
hangzhou,0.8767,"[0.0888, 0.8767, 0.0345]",Neutral
โบกราม,0.8614,"[0.1131, 0.8614, 0.0256]",Neutral
โบลิฟท์หน้า,0.971,"[0.0245, 0.971, 0.0045]",Neutral
ย้ำโบฟรี,0.93,"[0.0587, 0.93, 0.0113]",Neutral
ชนะทุกไซส์,0.7031,"[0.2194, 0.7031, 0.0775]",Neutral
size,0.9461,"[0.0472, 0.9461, 0.0067]",Neutral
group,0.9614,"[0.0277, 0.9614, 0.0109]",Neutral
jests,0.9293,"[0.0554, 0.9293, 0.0153]",Neutral
day,0.8867,"[0.1008, 0.8867, 0.0125]",Neutral
สนา,0.9278,"[0.0641, 0.9278, 0.008]",Neutral
โปรโมชั่น,0.9459,"[0.0502, 0.9459, 0.0039]",Neutral
นถมฟรี,0.8326,"[0.1397, 0.8326, 0.0277]",Neutral
จัดหนักจัดเต็ม,0.8067,"[0.1753, 0.8067, 0.0179]",Neutral
ได้คอร์สหลัก,0.9157,"[0.07, 0.9157, 0.0143]",Neutral
บาท,0.9353,"[0.0502, 0.9353, 0.0145]",Neutral
europe,0.9472,"[0.036, 0.9472, 0.0168]",Neutral
แบบฟรีเมียม,0.9511,"[0.0376, 0.9511, 0.0112]",Neutral
โบกรามแฟต,0.847,"[0.1093, 0.847, 0.0437]",Neutral
โปรลดแรง,0.7267,"[0.2258, 0.7267, 0.0475]",Neutral
บาก,0.8803,"[0.0944, 0.8803, 0.0253]",Neutral
คอร์สเรียน,0.9637,"[0.0327, 0.9637, 0.0036]",Neutral
แนวเอกสาร,0.9651,"[0.0241, 0.9651, 0.0108]",Neutral
catgut,0.8885,"[0.0731, 0.8885, 0.0384]",Neutral
expel,0.9399,"[0.0406, 0.9399, 0.0195]",Neutral
trial,0.9465,"[0.0395, 0.9465, 0.014]",Neutral
expel,0.9399,"[0.0406, 0.9399, 0.0195]",Neutral
ราคา,0.9304,"[0.0644, 0.9304, 0.0052]",Neutral
เอกสารต่างๆ,0.9495,"[0.0263, 0.9495, 0.0242]",Neutral
ในองค์กร,0.9674,"[0.0168, 0.9674, 0.0159]",Neutral
หนังใหม่,0.948,"[0.0405, 0.948, 0.0115]",Neutral
บาทเดือน,0.8739,"[0.069, 0.8739, 0.057]",Neutral
inter,0.9394,"[0.0433, 0.9394, 0.0174]",Neutral
รับส่วนลด,0.897,"[0.0935, 0.897, 0.0095]",Neutral
เมื่อแจ้งโค้ด,0.9464,"[0.0392, 0.9464, 0.0144]",Neutral
ผ่อนสมายา,0.958,"[0.0329, 0.958, 0.0091]",Neutral
มูลค่า,0.9286,"[0.0564, 0.9286, 0.015]",Neutral
สไตล์สายเที่ยว,0.7416,"[0.2361, 0.7416, 0.0223]",Neutral
ชอบเช็คอิน,0.9384,"[0.9384, 0.0432, 0.0184]",Positive
บทเรียน,0.9515,"[0.0287, 0.9515, 0.0197]",Neutral
expel,0.9399,"[0.0406, 0.9399, 0.0195]",Neutral
genius,0.9493,"[0.0333, 0.9493, 0.0174]",Neutral
expel,0.9399,"[0.0406, 0.9399, 0.0195]",Neutral
remind,0.9366,"[0.0493, 0.9366, 0.0141]",Neutral
canvas,0.9345,"[0.0468, 0.9345, 0.0187]",Neutral
ลองแล้ว,0.6147,"[0.3276, 0.6147, 0.0576]",Neutral
remind,0.9366,"[0.0493, 0.9366, 0.0141]",Neutral
canvas,0.9345,"[0.0468, 0.9345, 0.0187]",Neutral
เขียนเว็บ,0.928,"[0.0274, 0.928, 0.0446]",Neutral
เล่นเกม,0.8641,"[0.115, 0.8641, 0.0209]",Neutral
ทำแดชบอร์ด,0.9249,"[0.0412, 0.9249, 0.0339]",Neutral
รันบานลืนไหลพร้อมลุยทุกโปรเจ็กด์,0.8515,"[0.1378, 0.8515, 0.0107]",Neutral
สไตล์สาย,0.8638,"[0.1042, 0.8638, 0.032]",Neutral
chill,0.7768,"[0.1884, 0.7768, 0.0348]",Neutral
ชอบฟลสบายๆ,0.8889,"[0.8889, 0.0689, 0.0422]",Positive
ค้นหารีวิวและภาพก่อนหลัง,0.9622,"[0.0308, 0.9622, 0.007]",Neutral
การศัลยกรรมอีกบากมายได้ทีแอป,0.9448,"[0.0415, 0.9448, 0.0137]",Neutral
unna,0.8945,"[0.0878, 0.8945, 0.0177]",Neutral
ame,0.9228,"[0.0614, 0.9228, 0.0158]",Neutral
รุ่น,0.95,"[0.0467, 0.95, 0.0033]",Neutral
ราคาสุดคุ้ม,0.7557,"[0.7557, 0.2197, 0.0246]",Positive
align,0.945,"[0.0406, 0.945, 0.0144]",Neutral
มีอะไรบัพนะ,0.9115,"[0.0653, 0.9115, 0.0232]",Neutral
alive,0.9327,"[0.0537, 0.9327, 0.0136]",Neutral
growth,0.9376,"[0.0381, 0.9376, 0.0243]",Neutral
hacking,0.9054,"[0.0529, 0.9054, 0.0417]",Neutral
data,0.9451,"[0.036, 0.9451, 0.0189]",Neutral
analyst,0.9581,"[0.0253, 0.9581, 0.0166]",Neutral
command,0.9621,"[0.0241, 0.9621, 0.0138]",Neutral
เรียนกีตาร์ไฟฟ้าออนไลน์,0.9539,"[0.0364, 0.9539, 0.0097]",Neutral
คอร์ส,0.9572,"[0.0387, 0.9572, 0.004]",Neutral
อฟรีป,0.9068,"[0.0769, 0.9068, 0.0163]",Neutral
อฟรี,0.8548,"[0.134, 0.8548, 0.0112]",Neutral
แถมฟรี,0.8141,"[0.1684, 0.8141, 0.0175]",Neutral
เปย์เธอ,0.8251,"[0.1613, 0.8251, 0.0137]",Neutral
อฟรีป,0.9068,"[0.0769, 0.9068, 0.0163]",Neutral
อฟรี,0.8548,"[0.134, 0.8548, 0.0112]",Neutral
อฟรีป,0.9068,"[0.0769, 0.9068, 0.0163]",Neutral
วฟรี,0.8867,"[0.102, 0.8867, 0.0113]",Neutral
เปยเธอ,0.8943,"[0.095, 0.8943, 0.0108]",Neutral
ส่งฟรีทกดิล,0.8967,"[0.0974, 0.8967, 0.0059]",Neutral
รวมตั๋วดิสนียแลนด์,0.929,"[0.0622, 0.929, 0.0088]",Neutral
เมษายน,0.9448,"[0.0482, 0.9448, 0.007]",Neutral
ราคาเพียง,0.8562,"[0.1313, 0.8562, 0.0125]",Neutral
เมษายน,0.9448,"[0.0482, 0.9448, 0.007]",Neutral
เมย,0.9263,"[0.069, 0.9263, 0.0048]",Neutral
wake,0.8902,"[0.0791, 0.8902, 0.0306]",Neutral
conde,0.9239,"[0.0579, 0.9239, 0.0182]",Neutral
ศุภาลัย,0.9632,"[0.0271, 0.9632, 0.0098]",Neutral
ไกล้,0.8045,"[0.1854, 0.8045, 0.0101]",Neutral
อยู่เอก์ฟิน,0.6497,"[0.3185, 0.6497, 0.0318]",Neutral
ราคาเพียง,0.8562,"[0.1313, 0.8562, 0.0125]",Neutral
เมย,0.9263,"[0.069, 0.9263, 0.0048]",Neutral
เมษายน,0.9448,"[0.0482, 0.9448, 0.007]",Neutral
unlike,0.7198,"[0.0721, 0.7198, 0.2081]",Neutral
inter,0.9394,"[0.0433, 0.9394, 0.0174]",Neutral
double,0.9128,"[0.0709, 0.9128, 0.0163]",Neutral
thefeelgoqd,0.9255,"[0.059, 0.9255, 0.0155]",Neutral
การันดีอัปเกรด,0.8649,"[0.0709, 0.8649, 0.0642]",Neutral
ฟรี,0.8311,"[0.153, 0.8311, 0.0159]",Neutral
drive,0.9301,"[0.0542, 0.9301, 0.0157]",Neutral
ulcer,0.9236,"[0.0633, 0.9236, 0.0131]",Neutral
bound,0.9148,"[0.0592, 0.9148, 0.026]",Neutral
use,0.942,"[0.0404, 0.942, 0.0176]",Neutral
promo,0.9472,"[0.0332, 0.9472, 0.0196]",Neutral
code,0.9576,"[0.0351, 0.9576, 0.0073]",Neutral
bundle,0.8953,"[0.0764, 0.8953, 0.0283]",Neutral
ฝรายส์,0.8108,"[0.174, 0.8108, 0.0152]",Neutral
สดา,0.8637,"[0.1312, 0.8637, 0.0051]",Neutral
grabfood,0.9139,"[0.0531, 0.9139, 0.033]",Neutral
จัดโปรอิ่ม,0.7271,"[0.2633, 0.7271, 0.0096]",Neutral
ลดเหลือ,0.8601,"[0.1294, 0.8601, 0.0105]",Neutral
บาท,0.9353,"[0.0502, 0.9353, 0.0145]",Neutral
lamp,0.9226,"[0.061, 0.9226, 0.0164]",Neutral
เบคอน,0.9399,"[0.0497, 0.9399, 0.0104]",Neutral
ชาไทย,0.9356,"[0.0576, 0.9356, 0.0068]",Neutral
ไมีอัน,0.7655,"[0.0693, 0.7655, 0.1653]",Neutral
วากิว,0.921,"[0.0682, 0.921, 0.0108]",Neutral
บ้าท,0.8241,"[0.1355, 0.8241, 0.0404]",Neutral
omakase,0.7464,"[0.2371, 0.7464, 0.0165]",Neutral
ทุกคอร์ส,0.959,"[0.0341, 0.959, 0.0068]",Neutral
lock,0.9191,"[0.0541, 0.9191, 0.0268]",Neutral
promotion,0.9422,"[0.0515, 0.9422, 0.0063]",Neutral
clear,0.9161,"[0.0642, 0.9161, 0.0197]",Neutral
donburi,0.8877,"[0.0954, 0.8877, 0.0169]",Neutral
lunch,0.8531,"[0.1194, 0.8531, 0.0276]",Neutral
set,0.9306,"[0.0624, 0.9306, 0.007]",Neutral
ion,0.9079,"[0.0799, 0.9079, 0.0122]",Neutral
flash,0.9383,"[0.0459, 0.9383, 0.0158]",Neutral
sale,0.9405,"[0.0425, 0.9405, 0.0171]",Neutral
มีค,0.9145,"[0.0786, 0.9145, 0.0069]",Neutral
บัตร,0.9643,"[0.0311, 0.9643, 0.0046]",Neutral
starbucks,0.9163,"[0.0627, 0.9163, 0.0209]",Neutral
ลดแรง,0.6089,"[0.131, 0.6089, 0.2602]",Neutral
บัตร,0.9643,"[0.0311, 0.9643, 0.0046]",Neutral
ลดเหลือ,0.8601,"[0.1294, 0.8601, 0.0105]",Neutral
hot,0.8602,"[0.119, 0.8602, 0.0208]",Neutral
หมู,0.9045,"[0.0849, 0.9045, 0.0105]",Neutral
สามชั้น,0.9369,"[0.0572, 0.9369, 0.0059]",Neutral
hot,0.8602,"[0.119, 0.8602, 0.0208]",Neutral
fresh,0.867,"[0.1169, 0.867, 0.0161]",Neutral
grด,0.7902,"[0.1983, 0.7902, 0.0114]",Neutral
โปรไมลิบ,0.9659,"[0.0291, 0.9659, 0.005]",Neutral
วิสดอม,0.9583,"[0.0338, 0.9583, 0.0078]",Neutral
ชาระย่าน,0.8796,"[0.1097, 0.8796, 0.0106]",Neutral
grab,0.9186,"[0.0506, 0.9186, 0.0309]",Neutral
dine,0.8986,"[0.0773, 0.8986, 0.024]",Neutral
deal,0.934,"[0.0497, 0.934, 0.0163]",Neutral
bath,0.9363,"[0.0488, 0.9363, 0.0149]",Neutral
บัตร,0.9643,"[0.0311, 0.9643, 0.0046]",Neutral
domo,0.924,"[0.06, 0.924, 0.016]",Neutral
ลดสะใจ,0.6411,"[0.6411, 0.3095, 0.0494]",Positive
ลดเหลือ,0.8601,"[0.1294, 0.8601, 0.0105]",Neutral
shall,0.8946,"[0.0814, 0.8946, 0.024]",Neutral
bomb,0.887,"[0.0856, 0.887, 0.0275]",Neutral
พระราม,0.9167,"[0.073, 0.9167, 0.0103]",Neutral
และของทานเลน,0.858,"[0.1288, 0.858, 0.0131]",Neutral
mimi,0.8602,"[0.1198, 0.8602, 0.02]",Neutral
แถม,0.652,"[0.3073, 0.652, 0.0407]",Neutral
คูปองส่วนลด,0.9368,"[0.0533, 0.9368, 0.0099]",Neutral
สำหรับแพ็คเกจ,0.9661,"[0.0276, 0.9661, 0.0063]",Neutral
santdand,0.8838,"[0.0892, 0.8838, 0.0271]",Neutral
ราคาปกคิ,0.9464,"[0.0408, 0.9464, 0.0128]",Neutral
เหลือเมียง,0.89,"[0.0901, 0.89, 0.02]",Neutral
beat,0.8739,"[0.0905, 0.8739, 0.0356]",Neutral
ฝีดได้อีก,0.6446,"[0.2941, 0.6446, 0.0613]",Neutral
ลดทันที,0.7729,"[0.1602, 0.7729, 0.0669]",Neutral
coffee,0.8823,"[0.098, 0.8823, 0.0197]",Neutral
even,0.9122,"[0.069, 0.9122, 0.0188]",Neutral
available,0.9446,"[0.042, 0.9446, 0.0134]",Neutral
top,0.9223,"[0.0629, 0.9223, 0.0148]",Neutral
chicken,0.7918,"[0.1729, 0.7918, 0.0353]",Neutral
ชีเสิร์ฟ,0.8993,"[0.0674, 0.8993, 0.0333]",Neutral
สายไหนก์แช่บได้แค่มีควิกแสบ,0.7496,"[0.1902, 0.7496, 0.0603]",Neutral
ปแถม,0.9239,"[0.0684, 0.9239, 0.0077]",Neutral
grabfood,0.9139,"[0.0531, 0.9139, 0.033]",Neutral
red,0.9132,"[0.0658, 0.9132, 0.021]",Neutral
set,0.9306,"[0.0624, 0.9306, 0.007]",Neutral
axis,0.9282,"[0.0595, 0.9282, 0.0123]",Neutral
member,0.956,"[0.0293, 0.956, 0.0147]",Neutral
สวบลด,0.7607,"[0.1512, 0.7607, 0.0881]",Neutral
สูสด,0.8818,"[0.1044, 0.8818, 0.0138]",Neutral
ฮังเลย,0.7784,"[0.2132, 0.7784, 0.0084]",Neutral
เลือเพียง,0.9396,"[0.0493, 0.9396, 0.0111]",Neutral
grabfood,0.9139,"[0.0531, 0.9139, 0.033]",Neutral
เลือเพียง,0.9396,"[0.0493, 0.9396, 0.0111]",Neutral
grabfood,0.9139,"[0.0531, 0.9139, 0.033]",Neutral
ลดเดือด,0.7448,"[0.1753, 0.7448, 0.08]",Neutral
line,0.967,"[0.025, 0.967, 0.0079]",Neutral
man,0.921,"[0.0553, 0.921, 0.0237]",Neutral
lmkfc,0.9452,"[0.0412, 0.9452, 0.0136]",Neutral
ฮอทแซนเดอร์,0.9268,"[0.0645, 0.9268, 0.0088]",Neutral
grabfood,0.9139,"[0.0531, 0.9139, 0.033]",Neutral
เหลือเขียง,0.9057,"[0.0641, 0.9057, 0.0302]",Neutral
grabfood,0.9139,"[0.0531, 0.9139, 0.033]",Neutral
meg,0.9341,"[0.0516, 0.9341, 0.0143]",Neutral
เหลือเมืยง,0.8799,"[0.0921, 0.8799, 0.028]",Neutral
grabfood,0.9139,"[0.0531, 0.9139, 0.033]",Neutral
grabfood,0.9139,"[0.0531, 0.9139, 0.033]",Neutral
pretty,0.9153,"[0.0587, 0.9153, 0.026]",Neutral
cheesgchickenbite,0.8535,"[0.1158, 0.8535, 0.0308]",Neutral
เหลือเมืยง,0.8799,"[0.0921, 0.8799, 0.028]",Neutral
grabfood,0.9139,"[0.0531, 0.9139, 0.033]",Neutral
grabfood,0.9139,"[0.0531, 0.9139, 0.033]",Neutral
grabfood,0.9139,"[0.0531, 0.9139, 0.033]",Neutral
grabfood,0.9139,"[0.0531, 0.9139, 0.033]",Neutral
grabfood,0.9139,"[0.0531, 0.9139, 0.033]",Neutral
social,0.959,"[0.0282, 0.959, 0.0129]",Neutral
presence,0.9521,"[0.0357, 0.9521, 0.0122]",Neutral
คอหมูย่างข้าวเหนียว,0.9756,"[0.0047, 0.0196, 0.9756]",Neutral
สดะ,0.9135,"[0.0784, 0.9135, 0.0081]",Neutral
grabfood,0.9139,"[0.0531, 0.9139, 0.033]",Neutral
สถไหญสบไว,0.7999,"[0.1694, 0.7999, 0.0307]",Neutral
ดีลลดแรง,0.6221,"[0.0958, 0.6221, 0.2821]",Neutral
มีค,0.9145,"[0.0786, 0.9145, 0.0069]",Neutral
ใส่โค้ด,0.9183,"[0.072, 0.9183, 0.0096]",Neutral
grabfood,0.9139,"[0.0531, 0.9139, 0.033]",Neutral
hot,0.8602,"[0.119, 0.8602, 0.0208]",Neutral
dealsลดแรง,0.5898,"[0.3336, 0.5898, 0.0766]",Neutral
รวมดีลสุดคุมที,0.8233,"[0.1643, 0.8233, 0.0124]",Neutral
grabfood,0.9139,"[0.0531, 0.9139, 0.033]",Neutral
grabfood,0.9139,"[0.0531, 0.9139, 0.033]",Neutral
grabfood,0.9139,"[0.0531, 0.9139, 0.033]",Neutral
felt,0.9393,"[0.0446, 0.9393, 0.0161]",Neutral
patron,0.8973,"[0.0845, 0.8973, 0.0182]",Neutral
felt,0.9393,"[0.0446, 0.9393, 0.0161]",Neutral
development,0.9583,"[0.0275, 0.9583, 0.0142]",Neutral
สายโปรแกรมเมอร์,0.925,"[0.0403, 0.925, 0.0347]",Neutral
